employmentStatus,jobTitle,max,mean,min,payPeriod,company_name,totalJobTitlesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorName,seniorLeadershipRating,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
REGULAR,Front End Cashier,14.67,10.58,7.81,HOURLY,Wegmans Food Markets,428,3.9,3.9,4.2,Grocery Stores & Supermarkets,True,2296,4.0,Satisfied,83,Retail,3.6,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Wegmans-Food-Markets-RVW29837730.htm,29837730.0,True,2019-10-16 04:42:06.633,Systems Administrator,"Rochester, NY","The relaxed environment allows for experimenting with different methods of solutions from scripts, new software, etc.",Hard to get into the company as a full time employee,5.0,Colleen Wegman,President and CEO,413.0,93.0,https://media.glassdoor.com/people/sqll/3042/wegmans-food-markets-ceo1511875164769.png,,,
REGULAR,Customer Service Representative,18.88,11.95,8.96,HOURLY,Wegmans Food Markets,428,3.9,3.9,4.2,Grocery Stores & Supermarkets,True,2296,4.0,Satisfied,83,Retail,3.6,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Wegmans-Food-Markets-RVW29837730.htm,29837730.0,True,2019-10-16 04:42:06.633,Systems Administrator,"Rochester, NY","The relaxed environment allows for experimenting with different methods of solutions from scripts, new software, etc.",Hard to get into the company as a full time employee,5.0,Colleen Wegman,President and CEO,413.0,93.0,https://media.glassdoor.com/people/sqll/3042/wegmans-food-markets-ceo1511875164769.png,,,
REGULAR,Scientist II,121049.87,101400.84,77494.13,ANNUAL,The Clorox Company,425,3.6,3.9,4.2,Consumer Products Manufacturing,True,882,4.1,Very Satisfied,88,Manufacturing,3.8,4.3,https://www.glassdoor.com/Reviews/Employee-Review-The-Clorox-Company-RVW30350537.htm,30350537.0,True,2019-11-12 22:19:06.81,Senior Manager,"Alpharetta, GA","Work - Life balance, great managers, pay and benefits",Pipeline for senior manager roles and above is small,5.0,Benno Dorer,Chief Executive Officer,382.0,94.0,https://media.glassdoor.com/people/sqll/158/clorox-benno-dorer.png,,,
REGULAR,Associate Marketing Manager,119057.14,108018.78,87881.2,ANNUAL,The Clorox Company,425,3.6,3.9,4.2,Consumer Products Manufacturing,True,882,4.1,Very Satisfied,88,Manufacturing,3.8,4.3,https://www.glassdoor.com/Reviews/Employee-Review-The-Clorox-Company-RVW30350537.htm,30350537.0,True,2019-11-12 22:19:06.81,Senior Manager,"Alpharetta, GA","Work - Life balance, great managers, pay and benefits",Pipeline for senior manager roles and above is small,5.0,Benno Dorer,Chief Executive Officer,382.0,94.0,https://media.glassdoor.com/people/sqll/158/clorox-benno-dorer.png,,,
REGULAR,Senior Scientist,129204.72,113110.21,95778.76,ANNUAL,The Clorox Company,425,3.6,3.9,4.2,Consumer Products Manufacturing,True,882,4.1,Very Satisfied,88,Manufacturing,3.8,4.3,https://www.glassdoor.com/Reviews/Employee-Review-The-Clorox-Company-RVW30350537.htm,30350537.0,True,2019-11-12 22:19:06.81,Senior Manager,"Alpharetta, GA","Work - Life balance, great managers, pay and benefits",Pipeline for senior manager roles and above is small,5.0,Benno Dorer,Chief Executive Officer,382.0,94.0,https://media.glassdoor.com/people/sqll/158/clorox-benno-dorer.png,,,
INTERN,Intern - Hourly,32.54,26.14,21.36,HOURLY,SpaceX,601,4.1,3.9,4.2,Aerospace & Defense,False,1737,4.1,Very Satisfied,81,Aerospace & Defense,3.8,3.0,https://www.glassdoor.com/Reviews/Employee-Review-SpaceX-RVW30320300.htm,30320300.0,False,2019-11-11 13:06:03.953,Electro-mechanical Technician,"Hawthorne, CA",Everything there I love it.,No comments. All is well,5.0,Elon Musk,CEO and CTO,1217.0,90.0,https://media.glassdoor.com/people/sqll/40371/space-exploration-technologies-elon-musk.png,,,
INTERN,Intern,36.31,28.48,21.36,HOURLY,SpaceX,601,4.1,3.9,4.2,Aerospace & Defense,False,1737,4.1,Very Satisfied,81,Aerospace & Defense,3.8,3.0,https://www.glassdoor.com/Reviews/Employee-Review-SpaceX-RVW30320300.htm,30320300.0,False,2019-11-11 13:06:03.953,Electro-mechanical Technician,"Hawthorne, CA",Everything there I love it.,No comments. All is well,5.0,Elon Musk,CEO and CTO,1217.0,90.0,https://media.glassdoor.com/people/sqll/40371/space-exploration-technologies-elon-musk.png,,,
INTERN,Intern,6063.04,4859.76,2687.42,MONTHLY,SpaceX,601,4.1,3.9,4.2,Aerospace & Defense,False,1737,4.1,Very Satisfied,81,Aerospace & Defense,3.8,3.0,https://www.glassdoor.com/Reviews/Employee-Review-SpaceX-RVW30320300.htm,30320300.0,False,2019-11-11 13:06:03.953,Electro-mechanical Technician,"Hawthorne, CA",Everything there I love it.,No comments. All is well,5.0,Elon Musk,CEO and CTO,1217.0,90.0,https://media.glassdoor.com/people/sqll/40371/space-exploration-technologies-elon-musk.png,,,
REGULAR,Senior Financial Analyst,119228.05,93092.09,75528.74,ANNUAL,Johnson & Johnson,1310,3.6,4.0,4.1,Biotech & Pharmaceuticals,True,6442,4.0,Satisfied,84,Biotech & Pharmaceuticals,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-RVW30471961.htm,30471961.0,True,2019-11-19 20:40:53.007,Manufacturing Project Specialist,"New York, NY",Itâ€™s a company that provides multiple benefits to employees.,Applying for a new job will be very competitive to the point that will can be overwhelming.,5.0,Alex Gorsky,CEO,2420.0,94.0,https://media.glassdoor.com/people/sqll/364/johnson-and-johnson-alex-gorsky.png,,,
INTERN,Intern,44.02,24.13,18.77,HOURLY,Johnson & Johnson,1310,3.6,4.0,4.1,Biotech & Pharmaceuticals,True,6442,4.0,Satisfied,84,Biotech & Pharmaceuticals,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-RVW30471961.htm,30471961.0,True,2019-11-19 20:40:53.007,Manufacturing Project Specialist,"New York, NY",Itâ€™s a company that provides multiple benefits to employees.,Applying for a new job will be very competitive to the point that will can be overwhelming.,5.0,Alex Gorsky,CEO,2420.0,94.0,https://media.glassdoor.com/people/sqll/364/johnson-and-johnson-alex-gorsky.png,,,
REGULAR,Director,247602.0,193168.97,133268.14,ANNUAL,Johnson & Johnson,1310,3.6,4.0,4.1,Biotech & Pharmaceuticals,True,6442,4.0,Satisfied,84,Biotech & Pharmaceuticals,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-RVW30471961.htm,30471961.0,True,2019-11-19 20:40:53.007,Manufacturing Project Specialist,"New York, NY",Itâ€™s a company that provides multiple benefits to employees.,Applying for a new job will be very competitive to the point that will can be overwhelming.,5.0,Alex Gorsky,CEO,2420.0,94.0,https://media.glassdoor.com/people/sqll/364/johnson-and-johnson-alex-gorsky.png,,,
REGULAR,Underwriter,54737.14,41215.91,30226.69,ANNUAL,Johnson & Johnson Insurance,14,3.3,3.5,4.2,Insurance Agencies & Brokerages,False,47,3.6,Satisfied,71,Insurance,3.6,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-Insurance-RVW29743547.htm,29743547.0,False,2019-10-10 20:15:32.913,Underwriting Intern,,"Out of work activities (happy hours, boat days, Tuesday trivia)",You have to take initiative if you want to learn and get a lot of of the summer! Some interns would sit on their phone and do nothing and other employees noticed it. Not a good look,5.0,Francis Johnson,President,7.0,100.0,https://media.glassdoor.com/people/sqll/615619/johnson-and-johnson-insurance-ceo1515040940699.png,,,
REGULAR,Associate Underwriter,50169.54,40465.42,34513.03,ANNUAL,Johnson & Johnson Insurance,14,3.3,3.5,4.2,Insurance Agencies & Brokerages,False,47,3.6,Satisfied,71,Insurance,3.6,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-Insurance-RVW29743547.htm,29743547.0,False,2019-10-10 20:15:32.913,Underwriting Intern,,"Out of work activities (happy hours, boat days, Tuesday trivia)",You have to take initiative if you want to learn and get a lot of of the summer! Some interns would sit on their phone and do nothing and other employees noticed it. Not a good look,5.0,Francis Johnson,President,7.0,100.0,https://media.glassdoor.com/people/sqll/615619/johnson-and-johnson-insurance-ceo1515040940699.png,,,
REGULAR,Senior Underwriter,75467.75,63058.69,43772.94,ANNUAL,Johnson & Johnson Insurance,14,3.3,3.5,4.2,Insurance Agencies & Brokerages,False,47,3.6,Satisfied,71,Insurance,3.6,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-Insurance-RVW29743547.htm,29743547.0,False,2019-10-10 20:15:32.913,Underwriting Intern,,"Out of work activities (happy hours, boat days, Tuesday trivia)",You have to take initiative if you want to learn and get a lot of of the summer! Some interns would sit on their phone and do nothing and other employees noticed it. Not a good look,5.0,Francis Johnson,President,7.0,100.0,https://media.glassdoor.com/people/sqll/615619/johnson-and-johnson-insurance-ceo1515040940699.png,,,
INTERN,Intern,27.02,23.8,20.57,HOURLY,Johnson & Johnson Vision Care,20,3.1,3.3,3.4,Health Care Products Manufacturing,False,65,3.1,OK,50,Manufacturing,2.9,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-Vision-Care-RVW26475816.htm,26475816.0,True,2019-06-04 16:18:00.77,Employee,,"Work life balance
Living the Credo
Flexible working hours","Managers changing their minds frequently
Not a lot of movement unless someone leaves",4.0,Alex Gorsky,CEO,19.0,66.0,https://media.glassdoor.com/people/sqll/726549/johnson-and-johnson-vision-care-ceo1474664846694.png,Johnson & Johnson,364.0,https://media.glassdoor.com/sql/364/johnson-and-johnson-squarelogo-1542652846094.png
REGULAR,Senior Buyer,96719.04,93109.48,89499.93,ANNUAL,Johnson & Johnson Vision Care,20,3.1,3.3,3.4,Health Care Products Manufacturing,False,65,3.1,OK,50,Manufacturing,2.9,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-Vision-Care-RVW26475816.htm,26475816.0,True,2019-06-04 16:18:00.77,Employee,,"Work life balance
Living the Credo
Flexible working hours","Managers changing their minds frequently
Not a lot of movement unless someone leaves",4.0,Alex Gorsky,CEO,19.0,66.0,https://media.glassdoor.com/people/sqll/726549/johnson-and-johnson-vision-care-ceo1474664846694.png,Johnson & Johnson,364.0,https://media.glassdoor.com/sql/364/johnson-and-johnson-squarelogo-1542652846094.png
CONTRACT,Design Engineer,55737.41,53439.6,51141.78,ANNUAL,Johnson & Johnson Vision Care,20,3.1,3.3,3.4,Health Care Products Manufacturing,False,65,3.1,OK,50,Manufacturing,2.9,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Johnson-and-Johnson-Vision-Care-RVW26475816.htm,26475816.0,True,2019-06-04 16:18:00.77,Employee,,"Work life balance
Living the Credo
Flexible working hours","Managers changing their minds frequently
Not a lot of movement unless someone leaves",4.0,Alex Gorsky,CEO,19.0,66.0,https://media.glassdoor.com/people/sqll/726549/johnson-and-johnson-vision-care-ceo1474664846694.png,Johnson & Johnson,364.0,https://media.glassdoor.com/sql/364/johnson-and-johnson-squarelogo-1542652846094.png
REGULAR,Administrator,22.26,21.45,20.63,HOURLY,JKJ,2,3.8,3.9,4.7,Insurance Agencies & Brokerages,False,5,4.5,Very Satisfied,100,Insurance,4.7,4.7,https://www.glassdoor.com/Reviews/Employee-Review-JKJ-RVW20618266.htm,20618266.0,False,2018-05-16 15:55:51.7,Employee,,Such a friendly work environment. The management really supports their colleagues and there is lots of opportunity for growth. People seem happy to work here.,Insurance can be a bit boring but not JKJs fault!,5.0,,,,,,,,
REGULAR,Test,89059.79,86050.67,83041.55,ANNUAL,JKJ,2,3.8,3.9,4.7,Insurance Agencies & Brokerages,False,5,4.5,Very Satisfied,100,Insurance,4.7,4.7,https://www.glassdoor.com/Reviews/Employee-Review-JKJ-RVW20618266.htm,20618266.0,False,2018-05-16 15:55:51.7,Employee,,Such a friendly work environment. The management really supports their colleagues and there is lots of opportunity for growth. People seem happy to work here.,Insurance can be a bit boring but not JKJs fault!,5.0,,,,,,,,
REGULAR,Paralegal,38831.94,37434.86,36037.78,ANNUAL,The Law Offices of Johnson & Johnson,3,3.2,2.6,2.3,Legal,False,3,3.6,Satisfied,60,Accounting & Legal,2.9,3.4,https://www.glassdoor.com/Reviews/Employee-Review-The-Law-Offices-of-Johnson-and-Johnson-RVW14678169.htm,14678169.0,True,2017-04-18 12:32:52.573,Employee,,Great people and good environment,Lots of work and sometimes confusing,5.0,Carin Johnson,Partner,1.0,100.0,https://media.glassdoor.com/people/sqll/1420926/the-law-offices-of-johnson-and-johnson-ceo1503051400192.png,,,
REGULAR,Associate Attorney,43205.74,41721.66,40237.58,ANNUAL,The Law Offices of Johnson & Johnson,3,3.2,2.6,2.3,Legal,False,3,3.6,Satisfied,60,Accounting & Legal,2.9,3.4,https://www.glassdoor.com/Reviews/Employee-Review-The-Law-Offices-of-Johnson-and-Johnson-RVW14678169.htm,14678169.0,True,2017-04-18 12:32:52.573,Employee,,Great people and good environment,Lots of work and sometimes confusing,5.0,Carin Johnson,Partner,1.0,100.0,https://media.glassdoor.com/people/sqll/1420926/the-law-offices-of-johnson-and-johnson-ceo1503051400192.png,,,
REGULAR,Administrative Assistant,16.84,16.18,15.52,HOURLY,The Law Offices of Johnson & Johnson,3,3.2,2.6,2.3,Legal,False,3,3.6,Satisfied,60,Accounting & Legal,2.9,3.4,https://www.glassdoor.com/Reviews/Employee-Review-The-Law-Offices-of-Johnson-and-Johnson-RVW14678169.htm,14678169.0,True,2017-04-18 12:32:52.573,Employee,,Great people and good environment,Lots of work and sometimes confusing,5.0,Carin Johnson,Partner,1.0,100.0,https://media.glassdoor.com/people/sqll/1420926/the-law-offices-of-johnson-and-johnson-ceo1503051400192.png,,,
REGULAR,Legal Assistant/Paralegal,38293.42,36907.7,35521.97,ANNUAL,Johnson & Johnson Law Firm,1,0.0,0.0,0.0,,False,0,0.0,Not Applicable,0,,0.0,0.0,,,,,,,,,,,,,,,,,
REGULAR,Audit Staff,72456.79,61171.32,52556.05,ANNUAL,Crowe,372,3.9,3.7,4.0,Accounting,True,1082,3.9,Satisfied,77,Accounting & Legal,3.8,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-RVW30514517.htm,30514517.0,True,2019-11-21 19:24:01.403,Audit Staff,,"Mobility policy, good benefits, a lot of experience","Slow laptops, Excel always crashing",5.0,James L. Powers,Chief Executive Officer,354.0,91.0,https://media.glassdoor.com/people/sqll/9414/crowe-horwath-james-l-powers.png,,,
REGULAR,Audit Staff,72456.79,61171.32,52556.05,ANNUAL,Crowe,372,4.0,3.0,2.0,,False,1,4.0,Satisfied,100,,0.0,4.0,,,,,,,,,,,,,,,,,
REGULAR,Senior Staff,111666.13,76223.48,59133.02,ANNUAL,Crowe,372,3.9,3.7,4.0,Accounting,True,1082,3.9,Satisfied,77,Accounting & Legal,3.8,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-RVW30514517.htm,30514517.0,True,2019-11-21 19:24:01.403,Audit Staff,,"Mobility policy, good benefits, a lot of experience","Slow laptops, Excel always crashing",5.0,James L. Powers,Chief Executive Officer,354.0,91.0,https://media.glassdoor.com/people/sqll/9414/crowe-horwath-james-l-powers.png,,,
REGULAR,Senior Staff,111666.13,76223.48,59133.02,ANNUAL,Crowe,372,4.0,3.0,2.0,,False,1,4.0,Satisfied,100,,0.0,4.0,,,,,,,,,,,,,,,,,
REGULAR,Staff Auditor,69554.98,60412.41,49260.7,ANNUAL,Crowe,372,3.9,3.7,4.0,Accounting,True,1082,3.9,Satisfied,77,Accounting & Legal,3.8,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-RVW30514517.htm,30514517.0,True,2019-11-21 19:24:01.403,Audit Staff,,"Mobility policy, good benefits, a lot of experience","Slow laptops, Excel always crashing",5.0,James L. Powers,Chief Executive Officer,354.0,91.0,https://media.glassdoor.com/people/sqll/9414/crowe-horwath-james-l-powers.png,,,
REGULAR,Staff Auditor,69554.98,60412.41,49260.7,ANNUAL,Crowe,372,4.0,3.0,2.0,,False,1,4.0,Satisfied,100,,0.0,4.0,,,,,,,,,,,,,,,,,
REGULAR,Audit Senior Associate,80132.12,77113.77,74095.41,ANNUAL,Crowe,2,3.9,3.7,4.0,Accounting,True,1082,3.9,Satisfied,77,Accounting & Legal,3.8,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-RVW30514517.htm,30514517.0,True,2019-11-21 19:24:01.403,Audit Staff,,"Mobility policy, good benefits, a lot of experience","Slow laptops, Excel always crashing",5.0,James L. Powers,Chief Executive Officer,354.0,91.0,https://media.glassdoor.com/people/sqll/9414/crowe-horwath-james-l-powers.png,,,
REGULAR,Audit Senior Associate,80132.12,77113.77,74095.41,ANNUAL,Crowe,2,4.0,3.0,2.0,,False,1,4.0,Satisfied,100,,0.0,4.0,,,,,,,,,,,,,,,,,
REGULAR,Staff Auditor,68200.84,65909.96,63619.07,ANNUAL,Crowe,2,3.9,3.7,4.0,Accounting,True,1082,3.9,Satisfied,77,Accounting & Legal,3.8,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-RVW30514517.htm,30514517.0,True,2019-11-21 19:24:01.403,Audit Staff,,"Mobility policy, good benefits, a lot of experience","Slow laptops, Excel always crashing",5.0,James L. Powers,Chief Executive Officer,354.0,91.0,https://media.glassdoor.com/people/sqll/9414/crowe-horwath-james-l-powers.png,,,
REGULAR,Staff Auditor,68200.84,65909.96,63619.07,ANNUAL,Crowe,2,4.0,3.0,2.0,,False,1,4.0,Satisfied,100,,0.0,4.0,,,,,,,,,,,,,,,,,
REGULAR,Associate Attorney,121795.51,112086.91,106787.38,ANNUAL,Crowe & Dunlevy,3,4.5,3.5,4.4,Legal,False,4,4.4,Very Satisfied,100,Accounting & Legal,3.7,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-and-Dunlevy-RVW15458959.htm,15458959.0,False,2017-06-13 13:30:16.44,Employee,,"community atmosphere, lots of resources, great clients","hierarchical company structure,  mandatory time as associate attorney",5.0,,,,,,,,
REGULAR,Paralegal,43565.83,41922.85,40279.87,ANNUAL,Crowe & Dunlevy,3,4.5,3.5,4.4,Legal,False,4,4.4,Very Satisfied,100,Accounting & Legal,3.7,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Crowe-and-Dunlevy-RVW15458959.htm,15458959.0,False,2017-06-13 13:30:16.44,Employee,,"community atmosphere, lots of resources, great clients","hierarchical company structure,  mandatory time as associate attorney",5.0,,,,,,,,
