careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
3.7,4.1,4.1,True,9302,Telecommunications Services,200122.0,Telecommunications Services,True,T-Mobile,8215,4.0,Satisfied,83,10023.0,Telecommunications,3.6,https://media.glassdoor.com/sqll/9302/t-mobile-squarelogo-1464806218985.png,www.t-mobile.com,3.8,https://www.glassdoor.com/Reviews/Employee-Review-T-Mobile-RVW30663414.htm,30663414.0,True,2019-12-02 14:00:21.42,Retail Store Manager,,"Great pay
Great culture
Company that cares",It is retail so work/life balance during holidays is the only con.,5.0,John Legere,President and Chief Executive Officer,4856.0,96.0,https://media.glassdoor.com/people/sqll/9302/t-mobile-ceo1531150117860.png,,,
3.1,2.8,3.0,False,1110703,Telecommunications Services,200122.0,Telecommunications Services,False,TCC Wireless,126,3.1,OK,50,10023.0,Telecommunications,2.7,https://media.glassdoor.com/sqll/1110703/tcc-wireless-squarelogo-1547823127607.png,www.tccmobile.com,2.8,https://www.glassdoor.com/Reviews/Employee-Review-TCC-Wireless-RVW29310727.htm,29310727.0,True,2019-09-18 14:30:25.997,Anonymous,"Orlando, FL","Great pay and merit increases. 
Great commission structure.
Promotes internal promotion and cares about their staff. 
Provides continuous training to staff on products and services, costumer service, and staffing.",Perhaps not enough staffing.,4.0,Jay Malik,CEO,61.0,55.0,https://media.glassdoor.com/people/sqll/1110703/tcc-wireless-ceo1541627885580.png,,,
3.5,2.9,3.3,False,646578,Consumer Electronics & Appliances Stores,200103.0,Consumer Electronics & Appliances Stores,False,Verge Mobile,67,3.2,OK,56,10022.0,Retail,3.1,https://media.glassdoor.com/sqll/646578/verge-mobile-squarelogo-1528236079646.png,www.vergemobile.com,3.1,https://www.glassdoor.com/Reviews/Employee-Review-Verge-Mobile-RVW28387078.htm,28387078.0,False,2019-08-01 14:51:01.623,Retail Store Manager,"Lake Jackson, TX","High pay, great commission, great environment","Horrible Territory Manager, relocation and having to drive further",5.0,Raheel Suria,CEO & Managing Director,31.0,72.0,,,,
2.5,2.2,2.5,False,1898503,,,,False,Collins Mobile,12,2.4,Dissatisfied,26,,,2.5,https://media.glassdoor.com/sqll/1898503/collins-mobile-squarelogo-1524218689522.png,www.collinsmobbilellc.com,2.5,https://www.glassdoor.com/Reviews/Employee-Review-Collins-Mobile-RVW24738398.htm,24738398.0,True,2019-02-17 05:52:48.117,Retail Store Manager,"Columbus, OH","Good pay.
Small company. Can get things done quickly.
Leadership is very engaged in store ops.
Always trying to improve processes","Still very young, so infrastructure is sort of lacking.
Not much retail experience in leadership, so mentality can be hard to reign in to the things that matter.
Benefits need to improve. Again, young company still growing",3.0,John  Collins,President,0.0,0.0,https://media.glassdoor.com/people/sqll/1898503/collins-mobile-ceo1571201475808.png,,,
2.8,2.9,3.2,False,6134,Telecommunications Services,200122.0,Telecommunications Services,True,Metro by T-Mobile,874,3.3,OK,57,10023.0,Telecommunications,2.9,https://media.glassdoor.com/sqll/6134/metropcs-squarelogo-1539019315880.png,www.metropcs.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Metro-by-T-Mobile-RVW30492371.htm,30492371.0,True,2019-11-20 19:01:39.857,Senior Account Services Representative,,It has good pay and perks great phone discount.,Limited movement for promotions.,4.0,Thomas C. Keys,"President, Metro by T-Mobile",212.0,79.0,https://media.glassdoor.com/people/sqll/6134/metropcs-ceo1471346345251.png,T-Mobile,9302.0,https://media.glassdoor.com/sql/9302/t-mobile-squarelogo-1464806218985.png
4.0,4.0,5.0,False,2570028,,,,False,T-Mobile Austria,2,5.0,Very Satisfied,100,,,4.0,,www.t-mobile.at,5.0,,,,,,,,,,,,,,,,,
3.1,3.3,3.2,False,383053,"Cable, Internet & Telephone Providers",200120.0,"Cable, Internet & Telephone Providers",False,Wireless Vision,469,3.1,OK,54,10023.0,Telecommunications,2.9,https://media.glassdoor.com/sqll/383053/wireless-vision-squarelogo-1508281801283.png,www.wirelessvision.com,2.6,https://www.glassdoor.com/Reviews/Employee-Review-Wireless-Vision-RVW30637661.htm,30637661.0,True,2019-11-30 14:05:52.06,T-Mobile Retail Sales Associate,"Los Angeles, CA",Not as shady as other TPRS I guess?,"Not amazing compensation structure, practically no time off, shady practices to meet sales quotas x.x",4.0,Saber Ammori,CEO,298.0,75.0,https://media.glassdoor.com/people/sqll/383053/wireless-vision-saber-ammori.png,,,
3.1,2.6,2.8,False,477808,Consumer Electronics & Appliances Stores,200103.0,Consumer Electronics & Appliances Stores,False,TM Wireless,121,2.8,OK,47,10022.0,Retail,2.6,https://media.glassdoor.com/sqll/477808/tm-wireless-squarelogo-1428496172088.png,www.tmwstores.com,2.6,https://www.glassdoor.com/Reviews/Employee-Review-TM-Wireless-RVW29786433.htm,29786433.0,False,2019-10-13 21:45:28.457,Assistant Manager,,Hourly and commission,Pay does not compare to corporate,3.0,Andrew Lee,CEO,57.0,45.0,,,,
2.0,1.8,1.9,False,449506,Consumer Electronics & Appliances Stores,200103.0,Consumer Electronics & Appliances Stores,False,GP Mobile,97,2.0,Dissatisfied,16,10022.0,Retail,1.9,https://media.glassdoor.com/sqll/449506/gp-mobile-squarelogo-1487788764296.png,www.gpmobile.net,2.2,https://www.glassdoor.com/Reviews/Employee-Review-GP-Mobile-RVW30008786.htm,30008786.0,True,2019-10-24 19:09:17.03,Keyholder,"Winder, GA",Super nice place to work with awesome people.,None to me. Love my job.,5.0,,,,,,,,
3.7,3.5,3.9,False,680377,Telecommunications Services,200122.0,Telecommunications Services,False,Amtel,93,3.5,Satisfied,63,10023.0,Telecommunications,3.7,https://media.glassdoor.com/sqll/680377/amtel-squarelogo-1521825176818.png,www.myamtel.com,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Amtel-RVW28312377.htm,28312377.0,True,2019-07-29 12:53:58.563,District Sales Manager,"Dallas, TX",Growth potential with growing markets,Sales targets sometimes seems a bit out of wack,4.0,Ehab Sweis,CEO,52.0,86.0,,,,
4.4,3.9,4.5,True,14574,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,False,Rose International,505,4.6,Very Satisfied,93,10006.0,Business Services,4.4,https://media.glassdoor.com/sqll/14574/rose-international-squarelogo.png,www.roseit.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-Rose-International-RVW30580900.htm,30580900.0,False,2019-11-26 06:24:19.687,Change Manager,"Saint Louis, MO","Love how they connect and help with some really awesome jobs.   Great in recruiting, setting up interviews, and connecting with the hiring manager.  Offer W2 primarily.","Benefits are so so. Once on the job one is to connect with Rose only re employment issues like the contract, pay and benefits.",5.0,Sue Bhatia,"Founder, Chairwoman",289.0,96.0,https://media.glassdoor.com/people/sqll/14574/rose-international-himanshu-bhatia.png,,,
4.5,4.2,4.9,False,17230,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,False,Sanford Rose Associates,18,4.7,Very Satisfied,94,10006.0,Business Services,4.7,https://media.glassdoor.com/sqll/17230/sanford-rose-associates-squarelogo-1432552609299.png,www.sanfordrose.net,4.6,https://www.glassdoor.com/Reviews/Employee-Review-Sanford-Rose-Associates-RVW29868038.htm,29868038.0,True,2019-10-17 09:16:08.383,Franchise Owner,,"Superior leveraging of services provides by Franchisor
Great Management
You get what you put into the effort",Not a lot of negatives... You get a great return based upon what you put into your efforts,5.0,Jeff Kaye,Co-Managing Director,10.0,100.0,,,,
0.0,0.0,0.0,False,1538077,,,,False,Cornice & Rose,0,0,Not Applicable,0,,,0.0,,www.corniceandrose.com,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,3093536,Wholesale,200033.0,Wholesale,False,Tudor Rose International,0,0,Not Applicable,0,10006.0,Business Services,0.0,https://media.glassdoor.com/sqll/3093536/tudor-rose-international-squarelogo-1572857854067.png,www.tudor-rose.com,0.0,,,,,,,,,,Chris Couzins-Short,Managing Director,0.0,0.0,,,,
0.0,0.0,0.0,False,2361398,,,,False,Cedar Rose International Services,0,0,Not Applicable,0,,,0.0,,www.cedar-rose.com,0.0,,,,,,,,,,,,,,,,,
3.5,4.0,3.6,False,2741,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Dignity Health,1051,3.7,Satisfied,67,10012.0,Health Care,3.0,https://media.glassdoor.com/sqll/2741/dignity-health-squarelogo.png,www.dignityhealth.org,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Dignity-Health-RVW30655315.htm,30655315.0,True,2019-12-02 06:13:19.34,Manager,"Chandler, AZ",Great people and great benefits!,"Like any organization going through a merger, the unknown can be somewhat stressful.",5.0,Lloyd H. Dean,"President, CEO, and Director",477.0,81.0,https://media.glassdoor.com/people/sqll/2741/dignity-health-lloyd-h-dean.png,,,
3.0,3.1,3.0,False,7691,Real Estate,200094.0,Real Estate,False,Holiday Retirement,1110,3.1,OK,47,10020.0,Real Estate,2.7,https://media.glassdoor.com/sqll/7691/holiday-retirement-squarelogo-1554406191258.png,www.holidaytouch.com,2.7,https://www.glassdoor.com/Reviews/Employee-Review-Holiday-Retirement-RVW30441035.htm,30441035.0,True,2019-11-18 11:18:55.593,Sales Manager,,"Good money, good work life balance, team approach, good training",A bit too much on the micro management,4.0,Lilly Donohue,CEO,270.0,57.0,,,,
2.9,2.7,3.1,False,3931,"Hotels, Motels, & Resorts",200140.0,"Hotels, Motels, & Resorts",True,Best Western,952,3.4,OK,59,10025.0,Travel & Tourism,3.0,https://media.glassdoor.com/sqll/3931/best-western-squarelogo-1454714703450.png,www.bestwestern.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Best-Western-RVW30593766.htm,30593766.0,False,2019-11-26 19:23:56.52,General Manager,,"Good tools for leadership
Opportunities to learn and grow","Like any franchise, sometimes the rules regarding guest service replies can be restricting",4.0,David T. Kong,President and CEO,282.0,77.0,https://media.glassdoor.com/people/sqll/3931/best-western-david-t-kong.png,,,
2.8,3.0,2.9,False,3751,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Enlivant,495,2.7,OK,43,10012.0,Health Care,2.7,https://media.glassdoor.com/sqll/3751/enlivant-squarelogo-1427225076167.png,www.enlivant.com,2.7,https://www.glassdoor.com/Reviews/Employee-Review-Enlivant-RVW30316791.htm,30316791.0,False,2019-11-11 10:11:13.977,Employee,,"Wonderful management,  staff, and friends.  When I was there it felt like I was part of a good team.",Not having a set schedule.,4.0,Jack Callison,Chief Executive Officer,289.0,70.0,https://media.glassdoor.com/people/sqll/3751/enlivant-jack-callison.png,,,
3.8,3.5,4.4,False,21519,Colleges & Universities,200044.0,Colleges & Universities,False,Brandeis University,358,4.3,Very Satisfied,89,10009.0,Education,3.9,https://media.glassdoor.com/sqll/21519/brandeis-university-squarelogo.png,www.brandeis.edu,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Brandeis-University-RVW30273559.htm,30273559.0,False,2019-11-08 07:51:55.85,Administrative Assistant,,The people I worked with were wonderful. The facilities were great.,The pay was a little low but was offset by many additional employment perks.,5.0,Ron Liebowitz,President,53.0,93.0,,,,
3.8,3.8,4.2,True,18516,Industrial Manufacturing,200073.0,Industrial Manufacturing,True,Hilti North America,695,3.9,Satisfied,79,10015.0,Manufacturing,3.6,https://media.glassdoor.com/sqll/18516/hilti-usa-squarelogo-1481910018310.png,www.hilti.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Hilti-North-America-RVW30569609.htm,30569609.0,False,2019-11-25 14:48:33.923,Account Manager,,"Great benefits package, company car and autonomy to build your business as you see fit.  Most managers are hands off in the sense that they allow you to take risks in an effort to gain greater market share.  Great PTO and maternity/paternity leave.","Pay could be better, especially  for those living in regions with higher cost of living.   Sometimes getting a promotion can boil down to company politics leaving others behind.",4.0,Avi Kahn,President and CEO North America,235.0,82.0,https://media.glassdoor.com/people/sqll/18516/hilti-north-america-ceo1491226767518.png,Hilti Group,545773.0,https://media.glassdoor.com/sql/545773/hilti-squarelogo-1481910139378.png
4.6,4.6,4.4,True,136736,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,Paycom,1274,4.5,Very Satisfied,86,10013.0,Information Technology,4.3,https://media.glassdoor.com/sqll/136736/paycom-squarelogo-1438349479876.png,www.paycom.com,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Paycom-RVW30598556.htm,30598556.0,True,2019-11-27 05:41:27.877,Software Development Team Lead,"Oklahoma City, OK","- On-prem lunch options are usually very good
- Benefits are excellent
- Great culture
- Company has a great product (which we use)
- Probably the best tech employer in the area
- Emphasis on data-driven processes
- Leadership who understands the value of doing things right
- Good delegation of authority to allow lower-level leaders flexibility with their direct reports and control over day-to-day specifics
- Recognition of employee accomplishments through awards, bonuses, and growth opportunities -- far better than most places I've seen","- No work-from-home options
- The work is naturally stressful, requires people who can handle it (not really a con, just something to be aware of)",5.0,Chad Richison,President,992.0,95.0,https://media.glassdoor.com/people/sqll/136736/paycom-chad-richison.png,,,
3.6,3.6,4.6,True,1555477,,,,False,Paycom (Uzbekistan),2,5.0,Very Satisfied,100,,,4.6,,www.paycom.uz,3.6,,,,,,,,,,,,,,,,,
2.2,2.6,2.2,False,290570,,,,False,Paycom Billing Services,2,2.2,Dissatisfied,0,,,2.2,https://media.glassdoor.com/sqll/290570/paycom-billing-services-squarelogo-1453924199813.png,www.paycom.net,2.6,https://www.glassdoor.com/Reviews/Employee-Review-Paycom-Billing-Services-RVW24680944.htm,24680944.0,False,2019-02-13 07:37:35.777,Associate,,They pay you what they say they will,They don't care about you,3.0,,,,,,,,
3.8,4.0,4.2,True,195,Industrial Manufacturing,200073.0,Industrial Manufacturing,True,John Deere,2424,4.2,Very Satisfied,86,10015.0,Manufacturing,3.9,https://media.glassdoor.com/sqll/195/john-deere-squarelogo-1570458960221.png,www.deere.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-John-Deere-RVW30572595.htm,30572595.0,True,2019-11-25 18:46:02.383,Product Engineering Intern,,Everyone is very friendly and willing to help out. If I was stuck on a problem I felt that I could talk to my manager without any worries.,The location was in located in the mid west. c,5.0,Samuel Allen,Chairman & CEO,1164.0,97.0,https://media.glassdoor.com/people/sqll/195/john-deere-samuel-allen.png,,,
3.8,3.8,3.8,False,280756,"Department, Clothing, & Shoe Stores",200105.0,"Department, Clothing, & Shoe Stores",False,John Deere Pharmacy Group,2,4.4,Very Satisfied,100,10022.0,Retail,3.8,,www.jdmg.com,3.8,https://www.glassdoor.com/Reviews/Employee-Review-John-Deere-Pharmacy-Group-RVW21942104.htm,21942104.0,False,2018-08-13 08:22:45.497,Associate,"Miami, OK","Great work environment, fun team, family atmoosphere",Hard but rewarding work! Sometimes stressful and long hours.,5.0,,,,,,,,
3.5,3.2,3.7,False,535746,Industrial Manufacturing,200073.0,Industrial Manufacturing,False,Ashok Leyland John Deere Construction Equipment,5,3.1,OK,43,10015.0,Manufacturing,3.7,https://media.glassdoor.com/sqll/535746/ashok-leyland-john-deere-construction-equipment-squarelogo-1541072156069.png,www.ashokeleyland.com,3.8,,,,,,,,,,,,,,,,,
3.6,4.1,4.1,False,1819501,Industrial Manufacturing,200073.0,Industrial Manufacturing,False,Deere-Hitachi,5,3.9,Satisfied,63,10015.0,Manufacturing,3.5,,www.dhkernersville.com,3.0,,,,,,,,,,,,,,,,,
1.0,3.3,1.0,False,2765843,,,,False,Associação Brasileira dos Distribuidores John Deere (Assodeere),3,1.6,Dissatisfied,0,,,1.0,,www.assodeere.com.br,1.0,,,,,,,,,,,,,,,,,
4.0,4.0,5.0,False,2683169,,,,False,Seiva John Deere,1,5.0,Very Satisfied,100,,,0.0,,,5.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,2760639,,,,False,Asociación de Concesionarios John Deere,0,0,Not Applicable,0,,,0.0,,www.acjd.com.ar,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,2613466,,,,False,Maqgranja (Concessionário John Deere),0,0,Not Applicable,0,,,0.0,,www.maqgranja.com.br,0.0,,,,,,,,,,,,,,,,,
3.4,3.4,3.3,False,1157409,Wholesale,200033.0,Wholesale,True,SiteOne Landscape Supply,162,3.1,OK,56,10006.0,Business Services,3.0,https://media.glassdoor.com/sqll/1157409/siteone-landscape-supply-squarelogo-1452265325238.png,www.siteone.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-SiteOne-Landscape-Supply-RVW30313421.htm,30313421.0,True,2019-11-11 07:27:10.837,Digital Marketing Coordinator,,"The company compensates very well. Overall great company to work for. The CEO is great, he talks and socializes with everyone. Highly recommend to apply for this company.","Upon getting hired, I was under the impression that my job task would be one thing but it ended up being something that was not discussed in the interview.",4.0,Doug Black,CEO,66.0,81.0,,,,
